PC1,PC2,PC3,PC4,PC5,PC6,NP_CCC
-2.355234269,-1.844442383,-0.384090035,1.095178005,-0.389678033,2.096079634,1
-2.469389827,-1.90505492,-0.46776616,1.105472925,-0.530143842,2.151932511,1
-2.794313263,-1.561863415,-0.906549263,1.329172832,-1.153838057,2.792648242,1
-2.762249323,-1.683957942,-0.802354797,1.268261503,-1.080087454,2.632601963,1
-2.72262712,-1.802377723,-0.714538402,1.223571079,-1.015218889,2.458912879,1
-2.675342349,-1.916999625,-0.643464414,1.195459015,-0.959405395,2.271416694,1
-2.643593225,-2.044981976,-0.536709577,1.131897631,-0.88513902,2.104280381,0
-2.605341113,-2.167435774,-0.447669174,1.085469876,-0.822666029,1.924553465,0
-2.567581861,-2.291376352,-0.35818957,1.038424643,-0.761008554,1.742682879,0
-2.791399275,-1.451533171,-0.907519532,1.343817539,-1.19390635,2.819297267,1
-2.639314826,-1.931312394,-0.536672876,1.147405492,-0.924480942,2.131888535,1
-2.75869967,-1.573249688,-0.802844438,1.282993484,-1.119306407,2.659140472,1
-2.67865027,-1.810641376,-0.625811538,1.19317295,-0.988636008,2.309635866,1
-2.718458175,-1.69130663,-0.71452953,1.238364289,-1.053579713,2.485367893,1
-1.873726131,-2.070164467,-0.083207333,0.67523889,-0.12582348,0.819763916,1
-1.928151157,-1.917638441,-0.12213748,0.857214165,0.077570858,1.413562628,1
-1.952281828,-1.939611809,-0.260416763,0.76129767,-0.221718161,1.142341302,1
-2.009203585,-1.688600702,-0.269886527,0.859486019,-0.267217441,1.411251606,1
-2.235139013,-2.478832861,-0.352060098,0.679259687,-0.502491247,0.921142301,1
-2.226351677,-2.258709626,-0.351150548,0.709837898,-0.576291839,0.976208734,1
-2.385120884,-2.174119686,-0.421740305,0.769212669,-1.008268481,0.970396653,1
-2.38914667,-2.285494581,-0.421670399,0.753848223,-0.970375262,0.942180492,1
-2.334135868,-2.28857194,-0.421013328,0.786507039,-0.790423109,1.111784231,1
-2.468990343,-2.039181091,-0.598300943,0.848656398,-1.098858061,1.30611991,1
-2.392313779,-2.035313076,-0.609835988,0.817047774,-1.024480409,1.242417568,1
-2.338326647,-2.138744348,-0.437692304,0.906613327,-0.622439132,1.521455233,1
-2.313566209,-2.024373584,-0.629575687,0.788744629,-0.94939171,1.177192837,1
-1.601251151,-2.10708554,0.18728004,0.881525117,0.932807487,1.552245995,0
-1.883643033,-2.198067554,0.026715534,0.92473376,0.444850068,1.58453276,0
-1.889925932,-2.305805862,0.024439142,0.909996373,0.478328817,1.559551656,1
-2.106916134,-2.325281997,-0.141392695,0.965066988,0.119546959,1.689035093,1
-1.566637877,-1.900369934,0.045408905,0.704484172,0.587958784,1.17158407,0
-1.605246648,-2.739623874,0.318562976,0.48918279,0.500603949,0.31805552,0
-1.536999601,-2.672660058,0.392548153,0.535029926,0.696580177,0.45404292,0
-1.869803912,-3.279396869,0.276176857,0.400005567,-0.075626755,-0.719933975,0
-1.941733684,-3.239162121,0.240346849,0.491377118,-0.095184139,-0.596076329,0
-1.641491598,-2.865890605,0.231469902,0.336880367,0.187347697,-0.152917156,0
-1.49547753,-3.100571116,0.350778607,0.273690242,0.54742139,-0.295208077,0
-1.786605352,-3.0166667,0.128118185,0.359647647,0.037292606,-0.045874647,0
-1.884199752,-2.516127548,0.279054954,0.8164275,-0.035009818,0.70439277,0
-2.002792411,-2.948938577,0.159485921,0.728401453,0.128576856,0.220484754,0
-1.846358089,-3.410871815,0.389535861,0.60879432,0.119422165,1.232760911,0
-1.785323509,-3.453973429,0.461201212,0.639787063,0.347274489,1.345183409,0
-1.725621515,-3.495863619,0.531670746,0.671075725,0.572821482,1.459143998,0
-1.973321569,-3.472208249,0.458522311,0.546227669,-0.00451601,1.069214767,0
-1.747303432,-3.832662012,0.63712752,0.435745247,0.207851319,0.588118757,0
-1.916855122,-3.758354769,0.335686386,0.424144011,-0.200377611,0.645013229,0
-1.773951485,-4.22644993,0.48504068,0.279358852,0.057025161,0.187659286,0
-1.947354996,-4.537018516,0.430112628,0.131256768,-0.158263492,-0.165606967,0
-1.875107553,-2.193844495,0.061298317,0.901487288,0.013043147,1.138854864,0
-1.916326856,-2.874741446,0.283581228,0.652479313,0.146749467,0.066092416,0
-2.219414616,-2.576293183,-0.012336734,0.819440733,-0.423110534,0.26126632,0
-1.556108191,-2.573491647,0.041785621,0.317428583,0.037232021,-0.194032387,0
-1.523075683,-1.91035775,0.132059024,0.672665237,0.615563329,1.021814023,0
-0.699929552,0.613820639,-0.656614215,-0.738169248,2.088450367,0.118082306,0
-0.992843936,0.776893687,-0.96869366,-0.8635627,1.212416213,-0.339050185,0
-0.96510595,0.85577594,-0.954292232,-0.746838999,1.585772251,0.158099502,0
-1.284288362,1.037384529,-1.243025404,-0.934305296,0.733041229,-0.262483221,1
-1.097381852,1.623024143,-1.194851519,-0.498699874,1.17178513,0.837231785,0
-1.052330257,1.002271624,-1.113436585,-0.64231617,1.465600615,0.50978466,0
-1.163089759,1.039467168,-1.143698872,-0.810363776,1.258190834,0.185520816,0
-1.339917236,1.215235808,-1.361344776,-0.803056186,0.910148068,0.205509662,0
-1.459975344,1.215377764,-1.460124446,-0.922642497,0.396550347,-0.225770888,1
-1.598392285,1.407851381,-1.68387709,-0.983464877,0.048912992,-0.167866553,1
-1.247997587,1.179910376,-1.297955652,-0.708057183,1.141160754,0.527546389,0
-1.292975978,1.78293241,-1.378256522,-0.567521282,0.852553723,0.847694306,1
-1.467916186,1.935000369,-1.589136859,-0.567469988,0.513578316,0.850651828,1
-1.192263108,2.130923543,-0.472512941,-2.130779383,-1.668942074,-3.934128666,0
-2.504295227,3.834890459,-2.059969089,-1.873840128,-4.574301414,-2.381120183,1
-1.442764743,1.81481602,-0.593267033,-2.179628866,-2.036696513,-4.399676252,0
-1.743836902,2.086888036,-0.872722177,-2.127704555,-2.687412326,-4.33783181,1
-0.662700206,1.237247309,0.054090227,-2.469671019,-0.505940846,-4.417910964,0
-1.637268677,3.065848133,-1.10858258,-2.584195529,-3.131774695,-4.123700069,1
-1.576692018,2.858458364,-0.842229479,-2.777898282,-3.072856558,-4.846208883,1
-2.664397112,3.232982042,-1.953204823,-1.81928931,-4.61133672,-3.229341787,1
-2.630647321,3.104322213,-1.774089388,-1.523677509,-4.573868029,-2.830019489,1
-2.447243679,3.363205457,-1.716798631,-1.443978917,-4.338354021,-2.218381858,1
-2.043484868,3.168649835,-1.491777909,-1.300780369,-3.249662282,-1.614027794,1
-2.596238859,3.652833824,-1.922028947,-1.565949935,-4.760620753,-2.23488287,1
-2.10187265,3.630583305,-1.731489231,-1.504090996,-3.480853594,-1.632815057,1
-2.533668809,3.979552436,-2.096429257,-1.846557824,-4.681508206,-2.311042491,1
-1.93069541,-2.049424776,-1.266803009,0.467655011,-1.521638836,2.343394361,1
-1.408096404,-3.838060976,-0.563304762,-0.001491637,-0.477257637,0.310110562,0
-1.54402276,-3.897985873,-0.698813944,0.014371846,-0.762272107,0.399411253,0
-1.687797263,-3.96163363,-0.839305795,0.031346468,-1.058570271,0.491231336,0
-1.535582593,-2.505009728,-0.169864614,0.614524141,-2.554906152,1.546230904,1
-1.024972608,-4.166932382,0.449557364,0.23127056,-1.508287445,-0.139424521,0
-1.17226654,-4.152016673,0.328756972,0.278163756,-1.957115715,-0.021537664,0
-1.549589761,-2.212406131,-0.499762028,0.271082865,-1.784999899,1.050873924,1
-0.987552597,-3.93782927,0.183652114,-0.101544512,-0.59449638,-0.617086674,0
-1.143380044,-3.913747217,0.044285513,-0.070182648,-1.010246752,-0.520379563,0
-0.269589986,-2.208872492,1.211062206,0.354006446,-1.804277306,-0.04395761,0
0.393484631,-2.751476918,1.7989083,0.249109576,-0.048324931,-0.293853409,0
-0.062591628,-1.799502926,1.233753701,0.512845793,-1.206678021,0.501451817,0
-0.29473951,-0.748812571,-0.273873344,-0.383801367,-0.967677881,0.566291883,0
0.652432637,-1.014572026,0.579087562,-0.211837536,1.587295612,0.836279029,0
-0.575767769,0.446496626,-0.758894777,0.012248118,-1.497642821,1.735243853,1
-0.211920495,-0.195916454,-0.326692527,-0.145673227,-0.683650063,1.23708863,0
-1.434751417,3.462645559,-0.574138011,-1.716144464,-0.691101304,-0.146291498,0
-0.649780817,3.809444885,-1.975858447,-2.413701438,0.457367642,-0.426369858,0
-0.353538581,2.624097734,-1.521551957,-1.945340482,0.185050999,-0.890210681,0
-1.385680432,2.156247625,-0.766424683,0.212262689,0.648878116,2.118156285,1
-0.071384801,1.590179211,-1.772898968,-0.825255266,1.470750968,0.936510059,0
-0.110945346,3.172813712,-1.526514183,-2.318373981,1.503715902,-0.817071527,0
-1.329060311,1.927813276,-0.460531597,-1.668486501,1.445707011,-0.47652912,0
-0.942675228,1.805802563,-0.025072054,-0.509423652,0.47224555,1.267204951,0
-0.007399253,2.638077504,-1.043347565,-1.417284177,-0.078600938,0.18167116,0
-0.222278359,2.333589043,-1.632602037,-1.417457735,0.744450818,-0.279156813,1
-1.446985534,2.05165356,-0.445915799,-0.819207857,0.681473287,1.057197713,1
-1.174119345,1.113576615,-0.174488155,-0.266175085,1.279739252,1.214479264,0
-1.242823862,3.301548619,-1.43446424,-1.382594391,-1.199066351,1.222939007,1
-1.016939891,2.857088453,-2.509178125,-1.481179761,0.15369066,0.58963746,1
-0.303372465,3.161620001,-0.488485248,-0.862935433,0.396461011,1.130416579,0
-0.482670439,2.807058099,-1.370179487,-2.320140869,0.510546474,-0.929894705,0
-0.350474076,3.774142549,-1.554201159,-2.016827681,-0.103273025,-0.41875339,0
-0.324376453,2.672603177,-0.786891155,-0.969873079,0.310548562,0.765853525,0
-0.793592435,1.311159995,-0.325467108,-0.594930116,1.270991505,0.622174414,0
-1.10889671,1.949692245,-0.939510399,-0.109882651,1.103694986,2.055455078,0
-0.862971982,3.311650594,-1.877834638,-2.023904512,-0.179544837,0.083321417,1
-1.320781405,2.497997554,-0.398741291,-1.428790057,0.670485294,0.332273142,0
-0.420169499,0.943694323,-0.732213903,-1.254271362,1.500763578,-0.245272305,0
-0.820220193,2.255778712,-1.328000438,-0.855856986,-0.237055147,0.907302101,1
-1.049828737,2.199093198,-1.77905793,-1.413589895,0.203348184,0.618683759,1
-2.087837124,2.546762308,-1.230424543,-0.870018856,-0.979707607,1.431581062,1
-1.172871762,2.757132141,-1.800992543,-1.314250619,-0.590902217,0.783565231,1
-0.510414397,1.8091391,-1.072793695,-1.057999638,0.725730264,0.845796718,0
-1.922576234,1.453584231,-0.909822745,-1.244745622,-0.343637589,0.284852975,1
-1.691810185,-2.539507711,-0.001560868,0.140483076,0.906831179,1.296276149,0
-1.618270664,-3.138954868,0.43879426,-0.148770646,0.978519892,0.259752991,0
-2.23334236,-1.213666614,-1.054028056,0.597720659,-0.210063426,2.919417169,1
-1.595610109,-2.375742172,-0.139384161,0.309963906,1.257061296,1.926155486,0
-1.675007704,-1.995351123,-0.315539103,0.38298336,0.970252037,2.145339156,0
-2.163735791,-2.130806989,-0.749757421,0.449029567,0.300542376,2.528769848,0
-1.780453959,-2.025448691,-0.410386753,0.398228543,0.827875624,2.228066756,0
-1.884486978,-2.129423632,-0.471405023,0.395439494,0.731342065,2.241343065,0
-1.673078225,-1.925018953,-0.345660851,0.400044165,0.930731523,2.210341054,0
-1.540035939,-2.461731726,-0.184857811,0.286005195,1.356334947,1.900020515,0
-2.029415247,-1.583414847,-0.643893567,0.511158108,0.282747155,2.561519892,0
-1.858944721,-2.346122164,-0.564008793,0.063170423,0.069970028,1.086324425,0
-1.815130185,-2.175735481,-0.481250922,0.242272734,0.481423226,1.696843405,0
-1.793900818,-1.461874606,-0.381196554,0.050893556,0.656354279,1.600413472,0
-1.786927012,-1.777564694,-0.399114507,0.245371374,0.753839797,1.949962613,0
-0.996619889,3.442159253,-0.879958361,-0.722022778,0.270337578,1.786835358,0
-1.212989624,3.701496229,-1.106127093,-0.841316678,-0.198859866,1.798420558,1
-0.993390871,3.457472032,-0.864052815,-0.783962446,0.260096944,1.70425692,0
-1.218703953,3.72011824,-1.092173038,-0.902408609,-0.216693019,1.719158643,1
-1.370738277,3.904625065,-1.252853816,-0.985848322,-0.541859831,1.73020268,1
-0.992164157,3.479980383,-0.851659354,-0.847366974,0.247568082,1.634062489,0
-1.223875472,3.749747619,-1.085955987,-0.968818979,-0.237502662,1.650681957,1
-1.458848351,4.030043636,-1.330877676,-1.090482796,-0.737845319,1.664666943,1
-0.991189343,3.500999723,-0.843939479,-0.905581188,0.228880464,1.551705407,0
-1.310346013,3.865651949,-1.160809931,-1.068347435,-0.433164835,1.576119502,1
-1.550792398,4.156889007,-1.413406298,-1.196989171,-0.946375944,1.606213031,1
-0.997864437,3.520972232,-0.831427125,-0.966260716,0.208727041,1.473380286,0
-1.318177061,3.902828663,-1.164918279,-1.130897285,-0.466366979,1.508379907,1
-1.650454774,4.287199481,-1.502744216,-1.298580805,-1.16876189,1.539134291,1
-1.036512783,3.321790577,-0.836143632,-0.742415287,0.246524098,1.766575653,0
-1.40940194,3.743617662,-1.204540841,-0.952104213,-0.536102443,1.778681739,0
-1.795859107,4.187409184,-1.592273431,-1.168564116,-1.355155463,1.785881724,1
-1.030798335,3.340541623,-0.821693396,-0.806495346,0.24211231,1.685953118,0
-1.334852772,3.676346258,-1.116678852,-0.973582334,-0.3925646,1.695544173,1
-1.648191929,4.035305141,-1.428186917,-1.148100057,-1.049855037,1.710396215,1
-1.028374266,3.351450432,-0.802172893,-0.870300624,0.233814435,1.600066565,0
-1.336429029,3.702170982,-1.110085158,-1.038212185,-0.412282876,1.619147806,1
-1.576474616,3.970569345,-1.343808316,-1.168618643,-0.911719739,1.630460656,1
-1.03080244,3.363839919,-0.781741704,-0.933242211,0.222790497,1.515254325,0
-1.261746171,3.635004677,-1.022203024,-1.05970461,-0.268800061,1.535628066,1
-1.424813737,3.81742849,-1.180635034,-1.145446938,-0.60259708,1.54734821,1
-1.03024337,3.387417535,-0.772988131,-0.997082977,0.20765321,1.43806337,0
-1.271610627,3.653931743,-1.008776611,-1.123258014,-0.291686074,1.454554984,0
-0.211827553,2.669526103,-0.106779409,-0.816800207,1.946176386,1.114681577,0
-0.563409783,3.078814863,-0.476361449,-1.03590471,1.230452703,1.102310371,0
-1.003288218,3.600133835,-0.948259609,-1.310006491,0.323425421,1.088340069,0
-1.315216022,3.967786224,-1.275911671,-1.504246546,-0.30980643,1.083706666,1
-0.065106605,2.483728165,-0.005322122,-0.787561459,2.336245096,1.194719738,0
-0.423821977,2.895608833,-0.378292482,-1.004715743,1.604557803,1.179833774,0
-0.954314389,3.513273754,-0.93416585,-1.325335336,0.518323634,1.16445796,0
-1.270994422,3.890158428,-1.271855936,-1.521525524,-0.137646399,1.157791822,0
-0.376686966,2.814570969,-0.300680892,-0.769086881,1.632300048,1.298989942,0
-0.720379264,3.217536856,-0.660962518,-0.990594651,0.930416956,1.277332216,0
-1.006493725,3.559690125,-0.966562819,-1.172317588,0.344530652,1.261489397,0
-1.301103226,3.914692428,-1.282748355,-1.365460018,-0.264841201,1.249263105,0
-0.120302805,2.590034101,-0.103544099,-0.72136563,2.249017925,1.397261596,0
-0.476981089,2.995237923,-0.471805554,-0.940246167,1.521309578,1.374709367,0
-1.079659302,3.69816856,-1.107300497,-1.311693801,0.280015374,1.342722963,0
-1.318957737,3.97294346,-1.353624148,-1.461443183,-0.211650701,1.331451463,1
-2.323168592,-2.452939098,-0.662719848,0.58174876,-0.350385575,2.439132589,1
-1.816735359,-2.772926943,-0.266325538,0.449490254,0.521211521,2.009952577,1
-2.156911758,-2.105680349,-0.675473949,0.669577043,-0.195339295,2.700379582,1
-2.40062258,-1.751862949,-0.943571583,0.711137252,-0.792623305,2.83435043,1
-1.819045428,-2.163714242,-0.285308373,0.540997072,0.278688026,2.175023704,1
-1.922285171,-2.084849171,-0.418527575,0.603687187,0.01126052,2.373774419,1
-2.347569417,-1.914487686,-0.743689167,0.691134588,-0.668820975,2.68785032,1
-2.10336033,-2.424279433,-0.418066197,0.517455224,-0.171709655,2.121625371,1
-1.854234998,-2.807000197,-0.137540798,0.47036768,0.448381747,1.966052516,0
-2.418086076,-2.347000579,-0.796326329,0.639004879,-0.602728502,2.634486797,1
-2.504312542,-2.65752521,-0.761105558,0.564024334,-0.489815091,2.44160732,1
-1.523995406,-2.048796756,0.015688605,0.497736664,0.802471887,1.919692715,0
-2.722984353,-2.484193645,-1.103001999,0.688460563,-1.148854284,2.90071455,1
-0.840242105,1.139785215,0.2456051,-0.639428791,1.338146628,0.614255744,0
-0.383188418,1.332325078,0.095132245,-0.370728293,2.853085271,1.214414344,0
-1.035072408,3.39761864,-0.549155923,-0.929394316,1.333263987,1.044564155,0
-0.732542591,0.482213296,-0.077783074,-0.837658288,2.061002576,0.202611162,0
-1.219582096,3.822447502,-0.610791322,-2.055613665,0.639180247,-0.70840189,0
-1.79218261,3.438537831,-1.242340564,-1.097061982,-0.201787281,0.364852157,1
-0.49156373,2.740784218,0.436558079,-1.705777988,2.004139755,-0.485486055,0
-0.692977346,1.656495192,-0.362222855,-1.00125984,2.049691435,0.619320467,0
-0.676927725,3.463505596,0.252785793,-1.682654493,-0.090535359,-0.8086592,0
-0.543031733,1.307911929,0.063015331,-0.306738758,2.110352108,0.674900951,0
-1.879287986,0.947548738,-1.042662026,-0.406806252,0.468095419,1.95957412,1
-1.025191278,3.171931844,-0.446864493,-0.72154497,0.463575585,1.796601219,0
-1.075307153,0.601358078,-0.101229047,-1.614346671,1.941372252,-0.412205694,0
-1.082799557,0.810968092,-0.114868506,-0.273734188,1.331770711,0.89694381,1
-1.567809919,1.819420628,-0.562977141,-0.805208777,0.024432947,1.550092976,1
-1.429476857,2.329265923,-0.534770074,-0.87338649,0.221708248,0.285107299,1
-1.038371609,2.967182087,-0.153418167,-2.043249792,0.419445542,-0.033752278,0
-1.379366925,2.250314908,-0.900609801,0.08791673,0.679206567,2.228305639,1
-1.815731058,4.680319188,-0.86772283,-2.226802161,-0.515012271,-0.414369089,0
-1.15081992,2.290836837,-0.25685371,-0.023518667,0.228611479,2.478140424,1
-2.916724534,2.845973933,-2.233826927,-1.076307007,-1.699201416,1.777036667,1
-1.534136043,2.624609531,-0.928817286,-0.470158408,0.7905389,1.900533943,0
-1.478102178,2.174505957,-0.977749254,-0.712359615,0.216867794,0.797228346,1
-1.448298769,2.525983037,-0.825778541,-1.043445503,1.115284456,0.661738949,1
-1.232351861,2.283598648,-0.503107556,-0.940318417,0.802676079,0.796319705,0
-0.758959432,3.964073979,-5.50578499,9.529140253,1.192944946,-3.650730783,0
-0.930675331,3.871485964,-5.576760633,9.451437047,0.984620567,-3.499843066,1
-1.952942731,3.141663329,-5.86565861,8.80336544,-0.191241382,-2.560016714,1
-2.091849269,3.023169713,-5.930660149,8.77513239,-0.33713271,-2.480535707,1
-2.116663403,4.732255811,-6.780470197,10.03221422,-1.04807798,-2.709928815,1
-0.883478642,1.617289443,-4.451025632,7.749709248,1.915192186,-3.189543693,0
-1.580724828,3.460886172,-5.814654422,9.124776229,0.220441777,-2.933329754,1
-1.569634799,3.576517972,-5.861770073,9.292341946,0.339369309,-2.795654766,1
-1.670404294,2.5510884,-5.407147266,7.734813941,-0.716428532,-3.955156496,1
-1.563836978,3.094105986,-5.826562404,9.325405853,0.328566194,-2.44867616,1
-1.574681244,3.232592574,-5.709575695,9.014148929,0.269573685,-2.570074562,1
-1.600116875,3.667340933,-5.586585103,8.549980656,0.127618214,-3.073811415,1
-1.80877957,3.351743567,-5.859472219,9.032048942,-0.135204816,-2.957016651,1
-2.047521009,3.246811986,-5.927948637,8.9769194,-0.508729441,-3.007723685,1
-1.458063502,3.390750383,-5.905912477,9.787674227,0.189890047,-4.779192544,1
-1.660870776,3.502557168,-5.724157152,8.618819372,0.245114984,-1.631604857,1
-1.735138272,-2.642027576,-0.223103146,0.4648538,0.56580079,2.020231769,0
-1.796038741,-2.204163593,-0.222981733,0.587050085,0.111380392,2.245696081,0
-2.386463854,-2.389438206,-0.788717912,0.585390889,-0.343531872,2.507862307,1
-2.019685107,-3.308859417,-0.276764773,0.358637462,0.647334788,1.807898898,0
-1.864619913,-2.258217942,-0.243769024,0.511766945,0.036409221,2.015704489,1
-2.285785323,-2.578669471,-0.543625397,0.520571194,-0.325828272,2.19534714,1
-2.820106774,-1.661040603,-1.362348691,0.833338699,-1.16395852,3.36473924,1
-2.168060346,-2.396392636,-0.524102147,0.551276571,-0.626641675,2.209795433,1
-2.211524289,-1.700630302,-0.792841824,0.699515308,-0.562983522,2.740751418,1
-2.195865512,-2.13784656,-0.726704477,0.676409019,-0.56718768,2.690856286,1
-2.020385838,-2.448716848,-0.306768212,0.495831187,0.294430492,2.058106027,1
-2.041655474,-1.769859156,-0.594308387,0.699190396,-0.131443858,2.708774948,1
-1.963830643,-2.601955433,-0.519547995,0.558027025,0.337719175,2.441644976,0
-2.552639805,-1.524227064,-1.061929576,0.776739123,-1.127302143,3.013266274,1
-2.914186389,-1.659091232,-1.318848264,0.838573784,-1.669398379,3.263915629,1
-1.523561126,-2.599385294,-0.020363449,0.417421348,0.919222521,1.813135376,0
-0.923054006,2.826880278,-5.445298297,9.684783383,1.609622671,-4.334644415,1
-1.073601467,2.96707571,-5.527894321,9.553139882,1.295248558,-4.012320311,1
-0.968681286,2.978125738,-4.583781965,8.004356909,1.223755482,-2.800083674,0
-0.789508593,2.813754175,-4.167752862,7.572319882,1.516987777,-2.706746009,0
-1.101198673,-1.866149094,0.680053303,0.418523243,1.464030995,-0.011610087,0
-0.99104145,-1.664157668,0.765469254,0.427337625,1.564297862,-0.009185846,0
-0.869289039,-1.910346197,0.871499725,0.36493284,1.865588134,-0.137391763,0
-0.757188249,-2.141382849,0.968902438,0.306134559,2.144769438,-0.256645226,0
-1.113086306,-1.835818979,0.632152843,0.422626712,1.444518068,0.050875044,0
-0.951132904,-2.155819078,0.774098113,0.340375564,1.84221798,-0.118680679,0
-0.876443444,-2.305971071,0.839415489,0.301623008,2.026624658,-0.197610502,0
-0.673880803,-2.721779083,1.016261051,0.193757153,2.53032919,-0.41425035,0
-0.983926203,-1.679190476,0.735235222,0.420850225,1.59415401,0.029931342,0
-0.753578017,-2.561892018,0.981657475,0.238702634,2.322301145,-0.374880136,0
-1.008328437,-1.427828241,0.745372269,0.466747786,1.440071736,0.065251177,0
-1.039686387,-1.77417728,0.728235799,0.420233436,1.528422411,-0.016009103,0
-1.061440978,-1.731597633,0.709300373,0.431165074,1.475156552,0.006330596,0
-1.398978059,3.382972069,-1.348278607,-0.808663668,0.222122435,2.557261604,1
-1.470338733,3.717698809,-1.471743165,-1.030164472,0.330652139,2.509072462,0
-1.048196669,4.932215114,-1.240978207,-1.676455,0.581678309,2.547701892,0
-1.054128413,3.025147202,-0.931057779,-0.902243672,0.925665631,2.185673828,0
-0.985385483,4.69948037,-1.137900794,-1.506829572,0.483697461,2.650223168,0
-1.005779578,5.408666124,-1.139524672,-1.851540752,0.418763337,2.820434861,0
-0.93697211,5.36091132,-1.116184079,-1.7360803,0.362543267,3.093631774,0
-1.124557872,3.342062601,-1.062302674,-1.067747707,0.944978199,2.136206226,0
-0.996348689,2.945042252,-0.887289512,-0.611826918,1.010201676,2.408130854,0
-1.024961873,5.032599765,-1.236678481,-1.747615809,0.577129811,2.493791278,0
-0.926293028,4.865239616,-1.147251804,-1.614037673,0.583972991,2.733701386,0
-1.059516652,3.245055989,-1.035032701,-0.784584159,1.025209646,2.372000657,0
-0.946161459,3.459367772,-0.580775254,-1.023750519,-0.517402666,-0.30325288,0
-0.260511401,1.641391667,0.181994068,-1.429566803,1.282691066,-1.371966256,0
-1.03007142,2.566852025,-0.688428966,-1.583634346,-1.489583027,-2.170288555,0
-0.312013087,0.70653152,0.104510669,-1.99358182,0.379051018,-3.269112237,0
-1.050504681,2.31598715,-0.277299725,-1.285813941,-0.082412426,-0.882893379,0
-0.309215275,0.633138925,0.479526636,-1.66996449,1.712052895,-1.936117145,0
-1.204403293,1.530201963,-0.494721208,-1.814633808,-1.232632883,-2.662780301,0
-0.40272602,-0.190128391,0.317515549,-2.203404941,0.672554901,-3.758550326,0
-0.843662985,0.595283767,0.461479801,-1.696527672,1.05139684,-2.078683948,0
-0.272475453,-0.868573457,1.002357074,-2.019348734,2.486498026,-2.910822791,0
-1.107104355,-0.060572905,0.092577609,-2.184055589,-0.343475093,-3.728970762,0
-0.447802383,-1.557895242,0.715126755,-2.512555276,1.244961024,-4.616956269,0
-1.803982377,4.327085007,-1.632504479,-0.76138813,-2.240951665,0.66266994,0
-1.023368188,2.309122797,-0.728855481,-1.2017286,-0.177263066,-0.518625195,0
-1.789212653,3.321863427,-1.610353012,-1.360604272,-3.025170899,-1.343683479,0
-0.981578985,1.262337506,-0.681418888,-1.803609603,-0.899386488,-2.548515064,0
-2.119419605,3.323415858,-1.551044797,-0.969118645,-2.156836534,0.340370747,1
-1.168988316,1.409549301,-0.548621737,-1.407543033,0.07116287,-0.930169726,0
-2.152942152,2.418214929,-1.617082255,-1.542267263,-3.087413228,-1.602098718,1
-1.147686825,0.467417775,-0.56466985,-1.98343519,-0.75474462,-2.907379259,0
-2.016466427,2.009175184,-1.030118822,-1.284860545,-1.348867262,-0.478797429,1
-1.121331267,0.281312648,-0.13799725,-1.681755325,0.692304701,-1.633226296,0
-2.137437685,1.22624137,-1.225442951,-1.821826933,-2.49111861,-2.315341421,1
-1.16007226,-0.534378162,-0.257831932,-2.222070605,-0.302791152,-3.516444627,0
-1.642357843,0.017353847,-0.074849373,-1.765724935,0.147349424,-1.960913752,0
-1.028069204,-1.438902685,0.496429239,-2.080680871,1.648028628,-2.792048385,0
-1.890155647,-0.618478922,-0.441690174,-2.255714927,-1.273547117,-3.648015523,1
-1.166444821,-2.104622967,0.23178511,-2.575364569,0.417270766,-4.538927817,0
-2.55775081,5.188935306,-2.591661309,-0.520199784,-3.834997404,1.519336351,1
-1.734509667,2.96997596,-1.59237502,-0.985389951,-1.571461315,0.276638419,0
-2.452402897,4.066933135,-2.446133873,-1.157034476,-4.43753668,-0.617500671,1
-1.608062199,1.80927221,-1.427132394,-1.623517937,-2.121007361,-1.877346357,0
-3.198272643,3.132147832,-2.433999753,-0.936163556,-3.641648548,0.88940099,1
-2.032390793,1.143804701,-1.236871572,-1.397950659,-1.063863675,-0.537574301,1
-3.18519566,2.219747685,-2.46247206,-1.521079313,-4.539669597,-1.125239118,1
-1.943309796,0.200652893,-1.196569307,-1.98388348,-1.822591168,-2.589613321,1
-2.349818396,-0.624985243,-0.524103032,-1.859101738,-0.603125311,-1.941360646,0
-1.74042162,-2.048496549,0.032705595,-2.155915064,0.885553378,-2.724638695,0
-2.584520114,-1.232307801,-0.892866194,-2.349291429,-2.058898498,-3.661322558,1
-1.839137655,-2.681751284,-0.209337611,-2.654182496,-0.335089306,-4.506759098,0
-1.86050059,-0.409082264,-1.068693322,0.734265443,1.124565376,3.363720581,1
-0.968135006,-0.067812667,-0.360751213,0.655893569,2.222579789,2.838439279,0
-2.718206638,-0.944317795,-0.785125983,0.8968674,-0.842881112,1.603865981,1
-2.755762244,-1.396912884,-0.941676729,0.507796329,-1.507921568,0.410964101,1
-2.78397351,-1.646478991,-0.986090903,0.26461873,-1.853625205,-0.177955439,1
-2.79787181,-1.906201576,-1.082710847,0.039927718,-2.254255473,-0.866927853,1
-2.246604782,-1.772755508,-0.385821868,0.690637439,0.235568277,1.075958737,0
-2.260788106,-2.256820672,-0.478338373,0.267196614,-0.38053918,-0.084325732,1
-2.258647778,-2.491757587,-0.550178422,0.061809007,-0.704182022,-0.713627152,1
-2.272112185,-2.772562311,-0.585327293,-0.200498251,-1.072541186,-1.387514686,1
