PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,NP_CCC
-2.06549722,0.590114307,-0.120941027,-1.591583475,-0.697589279,1.799107612,2.070146056,0.050586391,17.8
-0.132205634,0.804763309,-1.255770696,0.388280368,0.688244639,0.864092103,-3.010847976,0.384320243,18
-2.756854711,-2.559459575,-3.032644787,-1.690181227,2.119412104,-0.673152292,0.123283834,0.616610404,21.25166183
-2.619589934,-2.480453522,-2.901765964,-1.584139072,1.859379376,-0.713084679,-0.015133829,0.414460729,25.45335354
-2.863590263,1.812042476,-3.236939844,5.473868911,-0.356347369,1.75900427,-1.499143084,2.086035138,26.25
-2.86772822,0.819800911,-4.014789034,5.949709245,-1.656062536,1.355211027,-0.58938959,0.051769411,28.5
-2.685677199,3.266127199,0.713286868,0.619621741,1.699792626,-0.440689571,-0.320573703,-1.926658815,30
-3.047802235,0.370814878,-4.029552092,5.744779083,-1.541523995,1.848454712,-0.211825759,0.841986215,31.5
4.224729183,1.368032471,-3.490910493,1.000917396,2.352516694,-0.203185209,-0.510318779,-3.278836333,33
-2.973573528,0.542582045,-4.446706234,5.710973714,-1.37346528,1.049229156,-0.481220865,-0.41828366,33
-2.809145377,1.002269856,-4.049071372,6.109160931,-1.722998881,1.184033943,-0.712925812,-0.216884564,33.25
-2.959226098,0.67125289,-4.10577928,6.047970834,-1.65875338,1.591622804,-0.39926965,0.443892301,36
-2.493704476,1.017843186,-3.423110232,5.912169854,-2.436569686,1.355146732,-0.152378969,1.450528711,36
-2.918127807,-2.797846627,-3.413159109,-1.638235799,2.33783127,-0.469190001,0.091468484,0.641515948,39.24958964
-2.970930687,0.523244991,-4.214960523,6.115653687,-1.822843656,1.568026913,-0.260263383,0.229983396,40.5
-3.299320878,0.987773166,-4.116295749,5.905138059,-1.170422206,1.794073227,-0.18849763,0.644664403,42.75
-3.273956391,1.024108713,-4.117219625,5.884179335,-1.162162569,1.522297454,-0.322774393,0.160336447,45
-3.398386615,1.181425,-4.137694789,5.876210729,-0.990323444,1.5072564,-0.279879409,0.085952213,45
-3.659872645,1.322742717,-4.139318409,5.781161211,-0.663838671,2.014412603,0.040231466,0.869001658,47.5
-2.383196773,2.470303191,0.735270024,0.480280014,0.658706441,-0.768183246,0.178441996,-2.83624961,50
-2.590535601,3.419500545,1.037670692,0.506974299,1.55073717,-0.347925804,-0.301124787,-1.658536539,50
-2.936840286,-2.626087423,-3.265190025,-1.654515954,2.400023371,-0.585100264,0.187690673,0.58730207,53.15384367
-3.18905892,-2.708764559,-3.605017725,-1.557890631,2.774088128,-0.452390344,0.246289901,0.479234886,54.35526443
-3.011652092,-2.644380232,-3.374936399,-1.596085275,2.497161635,-0.541414821,0.182338318,0.502478778,56.81878226
-3.066925461,-2.885991184,-3.569534595,-1.730018212,2.614006289,-0.410957247,0.229192939,0.828062287,57.11201147
-3.069797757,2.667194461,-0.074723049,0.87416761,1.643702434,-0.688271067,0.455370765,-3.571709361,60
-3.075716571,2.567632478,-0.112161599,0.912337177,1.684869632,-0.693526043,0.430687479,-3.580386111,60
-2.595624292,3.318012283,1.000075431,0.545229247,1.590293445,-0.354036398,-0.324989076,-1.668909957,60
-3.65779652,0.031287057,-5.287181077,7.100042008,-0.644582665,1.944542515,-0.368923079,0.212014588,60
-1.176327388,-1.72103958,3.294882415,1.822186696,2.926443957,-0.025959008,0.547414661,-0.897237314,85
